district_id,reservoir_name,pct_full,pct_normal,asof_date,granularity,notes,source_url
tn_salem,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_sivaganga,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_tenkasi,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_thanjavur,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_the_nilgiris,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_theni,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_thiruvallur,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_thiruvarur,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_tiruchirappalli,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_tirunelveli,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_tirupathur,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_tiruppur,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_tiruvannamalai,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_tuticorin,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_vellore,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_villupuram,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_virudhunagar,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_adilabad,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_bhadradri_kothagudem,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_hanumakonda,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_hyderabad,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_jagitial,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_jangoan,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_jayashankar_bhupalapally,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_jogulamba_gadwal,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_kamareddy,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_karimnagar,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_khammam,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_kumuram_bheem_asifabad,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_mahabubabad,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_mahabubnagar,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_mancherial,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_medak,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_medchal_malkajgiri,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_mulugu,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_nagarkurnool,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_nalgonda,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_narayanpet,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_nirmal,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_nizamabad,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_peddapalli,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_rajanna_sircilla,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_ranga_reddy,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_sangareddy,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_siddipet,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_suryapet,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_vikarabad,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_wanaparthy,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_warangal,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
ts_yadadri_bhuvanagiri,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tr_dhalai,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tr_gomati,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tr_khowai,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tr_north_tripura,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tr_sepahijala,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tr_south_tripura,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tr_unakoti,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tr_west_tripura,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_agra,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_aligarh,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_ambedkar_nagar,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_amethi,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_amroha,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_auraiya,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_ayodhya,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_azamgarh,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_baghpat,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_bahraich,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_ballia,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_balrampur,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_barabanki,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_bareilly,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_basti,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_bhadohi,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_bijnor,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_budaun,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_bulandshahr,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_chandauli,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_deoria,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_etah,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_etawah,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_farrukhabad,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_fatehpur,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_firozabad,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_gautam_buddha_nagar,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_ghaziabad,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_ghazipur,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_gonda,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_gorakhpur,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_hamirpur,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_hapur,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_hardoi,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_hathras,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_jalaun,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_jaunpur,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_jhansi,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_kannauj,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_kanpur_dehat,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_kanpur_nagar,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_kasganj,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_kaushambi,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_kheri,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_kushi_nagar,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_lalitpur,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_lucknow,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_maharajganj,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_mahoba,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_mainpuri,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_mathura,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_mau,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_meerut,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_mirzapur,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_moradabad,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_muzaffarnagar,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_pilibhit,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_pratapgarh,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_prayagraj,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_rae_bareli,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_rampur,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
